mode,test id,chunk gap,epochs current,epochs,n_split_vnf2,n_combiner_vnf2,used chunk num,used data length,used data shape,cache time,processing time
0,1,0.002,21,50,4,1,10,2560,"[1, 160, 16]",0.032,0.117
0,1,0.002,21,50,4,1,10,2560,"[1, 160, 16]",0.019,0.114
0,1,0.002,21,50,4,1,10,2560,"[1, 160, 16]",0.019,0.079
0,1,0.002,21,50,4,1,10,2560,"[1, 160, 16]",0.019,0.095
0,1,0.002,22,50,4,1,10,2560,"[1, 160, 16]",0.019,0.13
0,1,0.002,22,50,4,1,10,2560,"[1, 160, 16]",0.019,0.128
0,1,0.002,22,50,4,1,10,2560,"[1, 160, 16]",0.019,0.073
0,1,0.002,22,50,4,1,10,2560,"[1, 160, 16]",0.019,0.086
0,1,0.002,23,50,4,1,10,2560,"[1, 160, 16]",0.026,0.094
0,1,0.002,23,50,4,1,10,2560,"[1, 160, 16]",0.019,0.132
0,1,0.002,23,50,4,1,10,2560,"[1, 160, 16]",0.019,0.113
0,1,0.002,23,50,4,1,10,2560,"[1, 160, 16]",0.019,0.082
0,1,0.002,24,50,4,1,10,2560,"[1, 160, 16]",0.019,0.12
0,1,0.002,24,50,4,1,10,2560,"[1, 160, 16]",0.019,0.131
0,1,0.002,24,50,4,1,10,2560,"[1, 160, 16]",0.019,0.078
0,1,0.002,24,50,4,1,10,2560,"[1, 160, 16]",0.019,0.094
0,1,0.002,25,50,4,1,10,2560,"[1, 160, 16]",0.019,0.128
0,1,0.002,25,50,4,1,10,2560,"[1, 160, 16]",0.019,0.112
0,1,0.002,25,50,4,1,10,2560,"[1, 160, 16]",0.018,0.08
0,1,0.002,25,50,4,1,10,2560,"[1, 160, 16]",0.019,0.094
0,1,0.002,26,50,4,1,10,2560,"[1, 160, 16]",0.019,0.132
0,1,0.002,26,50,4,1,10,2560,"[1, 160, 16]",0.019,0.11
0,1,0.002,26,50,4,1,10,2560,"[1, 160, 16]",0.019,0.08
0,1,0.002,26,50,4,1,10,2560,"[1, 160, 16]",0.019,0.09
0,1,0.002,27,50,4,1,10,2560,"[1, 160, 16]",0.019,0.11
0,1,0.002,27,50,4,1,10,2560,"[1, 160, 16]",0.019,0.111
0,1,0.002,27,50,4,1,10,2560,"[1, 160, 16]",0.018,0.082
0,1,0.002,27,50,4,1,10,2560,"[1, 160, 16]",0.019,0.094
0,1,0.002,28,50,4,1,10,2560,"[1, 160, 16]",0.019,0.13
0,1,0.002,28,50,4,1,10,2560,"[1, 160, 16]",0.018,0.105
0,1,0.002,28,50,4,1,10,2560,"[1, 160, 16]",0.019,0.079
0,1,0.002,28,50,4,1,10,2560,"[1, 160, 16]",0.019,0.091
0,1,0.002,29,50,4,1,10,2560,"[1, 160, 16]",0.019,0.042
0,1,0.002,29,50,4,1,10,2560,"[1, 160, 16]",0.025,0.131
0,1,0.002,29,50,4,1,10,2560,"[1, 160, 16]",0.019,0.08
0,1,0.002,29,50,4,1,10,2560,"[1, 160, 16]",0.019,0.086
0,1,0.002,30,50,4,1,10,2560,"[1, 160, 16]",0.02,0.127
0,1,0.002,30,50,4,1,10,2560,"[1, 160, 16]",0.019,0.107
0,1,0.002,30,50,4,1,10,2560,"[1, 160, 16]",0.019,0.077
0,1,0.002,30,50,4,1,10,2560,"[1, 160, 16]",0.019,0.086
0,1,0.002,31,50,4,1,10,2560,"[1, 160, 16]",0.021,0.131
0,1,0.002,31,50,4,1,10,2560,"[1, 160, 16]",0.018,0.105
0,1,0.002,31,50,4,1,10,2560,"[1, 160, 16]",0.019,0.074
0,1,0.002,31,50,4,1,10,2560,"[1, 160, 16]",0.018,0.083
0,1,0.002,32,50,4,1,10,2560,"[1, 160, 16]",0.019,0.135
0,1,0.002,32,50,4,1,10,2560,"[1, 160, 16]",0.019,0.121
0,1,0.002,32,50,4,1,10,2560,"[1, 160, 16]",0.019,0.073
0,1,0.002,32,50,4,1,10,2560,"[1, 160, 16]",0.019,0.084
0,1,0.002,33,50,4,1,10,2560,"[1, 160, 16]",0.019,0.138
0,1,0.002,33,50,4,1,10,2560,"[1, 160, 16]",0.019,0.129
0,1,0.002,33,50,4,1,10,2560,"[1, 160, 16]",0.019,0.075
0,1,0.002,33,50,4,1,10,2560,"[1, 160, 16]",0.018,0.082
0,1,0.002,34,50,4,1,10,2560,"[1, 160, 16]",0.019,0.132
0,1,0.002,34,50,4,1,10,2560,"[1, 160, 16]",0.019,0.131
0,1,0.002,34,50,4,1,10,2560,"[1, 160, 16]",0.019,0.078
0,1,0.002,34,50,4,1,10,2560,"[1, 160, 16]",0.019,0.094
0,1,0.002,35,50,4,1,10,2560,"[1, 160, 16]",0.019,0.132
0,1,0.002,35,50,4,1,10,2560,"[1, 160, 16]",0.019,0.108
0,1,0.002,35,50,4,1,10,2560,"[1, 160, 16]",0.019,0.076
0,1,0.002,35,50,4,1,10,2560,"[1, 160, 16]",0.019,0.091
0,1,0.002,36,50,4,1,10,2560,"[1, 160, 16]",0.019,0.129
0,1,0.002,36,50,4,1,10,2560,"[1, 160, 16]",0.019,0.103
0,1,0.002,36,50,4,1,10,2560,"[1, 160, 16]",0.019,0.083
0,1,0.002,36,50,4,1,10,2560,"[1, 160, 16]",0.019,0.085
0,1,0.002,37,50,4,1,10,2560,"[1, 160, 16]",0.019,0.12
0,1,0.002,37,50,4,1,10,2560,"[1, 160, 16]",0.019,0.135
0,1,0.002,37,50,4,1,10,2560,"[1, 160, 16]",0.019,0.079
0,1,0.002,37,50,4,1,10,2560,"[1, 160, 16]",0.018,0.094
0,1,0.002,38,50,4,1,10,2560,"[1, 160, 16]",0.019,0.127
0,1,0.002,38,50,4,1,10,2560,"[1, 160, 16]",0.019,0.132
0,1,0.002,38,50,4,1,10,2560,"[1, 160, 16]",0.019,0.076
0,1,0.002,38,50,4,1,10,2560,"[1, 160, 16]",0.019,0.091
0,1,0.002,39,50,4,1,10,2560,"[1, 160, 16]",0.014,0.122
0,1,0.002,39,50,4,1,10,2560,"[1, 160, 16]",0.018,0.118
0,1,0.002,39,50,4,1,10,2560,"[1, 160, 16]",0.019,0.078
0,1,0.002,39,50,4,1,10,2560,"[1, 160, 16]",0.019,0.094
0,1,0.002,40,50,4,1,10,2560,"[1, 160, 16]",0.019,0.12
0,1,0.002,40,50,4,1,10,2560,"[1, 160, 16]",0.019,0.124
0,1,0.002,40,50,4,1,10,2560,"[1, 160, 16]",0.019,0.076
0,1,0.002,40,50,4,1,10,2560,"[1, 160, 16]",0.019,0.09
0,1,0.002,41,50,4,1,10,2560,"[1, 160, 16]",0.019,0.121
0,1,0.002,41,50,4,1,10,2560,"[1, 160, 16]",0.019,0.117
0,1,0.002,41,50,4,1,10,2560,"[1, 160, 16]",0.018,0.083
0,1,0.002,41,50,4,1,10,2560,"[1, 160, 16]",0.019,0.095
0,1,0.002,42,50,4,1,10,2560,"[1, 160, 16]",0.023,0.127
0,1,0.002,42,50,4,1,10,2560,"[1, 160, 16]",0.019,0.106
0,1,0.002,42,50,4,1,10,2560,"[1, 160, 16]",0.02,0.072
0,1,0.002,42,50,4,1,10,2560,"[1, 160, 16]",0.018,0.09
0,1,0.002,43,50,4,1,10,2560,"[1, 160, 16]",0.019,0.109
0,1,0.002,43,50,4,1,10,2560,"[1, 160, 16]",0.019,0.111
0,1,0.002,43,50,4,1,10,2560,"[1, 160, 16]",0.019,0.074
0,1,0.002,43,50,4,1,10,2560,"[1, 160, 16]",0.018,0.082
0,1,0.002,44,50,4,1,10,2560,"[1, 160, 16]",0.019,0.132
0,1,0.002,44,50,4,1,10,2560,"[1, 160, 16]",0.019,0.125
0,1,0.002,44,50,4,1,10,2560,"[1, 160, 16]",0.019,0.073
0,1,0.002,44,50,4,1,10,2560,"[1, 160, 16]",0.019,0.082
0,1,0.002,45,50,4,1,10,2560,"[1, 160, 16]",0.018,0.046
0,1,0.002,45,50,4,1,10,2560,"[1, 160, 16]",0.018,0.118
0,1,0.002,45,50,4,1,10,2560,"[1, 160, 16]",0.019,0.12
0,1,0.002,45,50,4,1,10,2560,"[1, 160, 16]",0.019,0.082
0,1,0.002,46,50,4,1,10,2560,"[1, 160, 16]",0.019,0.133
0,1,0.002,46,50,4,1,10,2560,"[1, 160, 16]",0.019,0.127
0,1,0.002,46,50,4,1,10,2560,"[1, 160, 16]",0.019,0.117
0,1,0.002,46,50,4,1,10,2560,"[1, 160, 16]",0.019,0.083
0,1,0.002,47,50,4,1,10,2560,"[1, 160, 16]",0.019,0.115
0,1,0.002,47,50,4,1,10,2560,"[1, 160, 16]",0.023,0.105
0,1,0.002,47,50,4,1,10,2560,"[1, 160, 16]",0.019,0.074
0,1,0.002,47,50,4,1,10,2560,"[1, 160, 16]",0.019,0.084
0,1,0.002,48,50,4,1,10,2560,"[1, 160, 16]",0.019,0.057
0,1,0.002,48,50,4,1,10,2560,"[1, 160, 16]",0.019,0.126
0,1,0.002,48,50,4,1,10,2560,"[1, 160, 16]",0.021,0.074
0,1,0.002,48,50,4,1,10,2560,"[1, 160, 16]",0.019,0.095
0,1,0.002,49,50,4,1,10,2560,"[1, 160, 16]",0.019,0.13
0,1,0.002,49,50,4,1,10,2560,"[1, 160, 16]",0.019,0.108
0,1,0.002,49,50,4,1,10,2560,"[1, 160, 16]",0.033,0.117
0,1,0.002,49,50,4,1,10,2560,"[1, 160, 16]",0.019,0.089
0,1,0.002,50,50,4,1,10,2560,"[1, 160, 16]",0.019,0.047
0,1,0.002,50,50,4,1,10,2560,"[1, 160, 16]",0.019,0.123
0,1,0.002,50,50,4,1,10,2560,"[1, 160, 16]",0.018,0.114
0,1,0.002,50,50,4,1,10,2560,"[1, 160, 16]",0.019,0.091
0,1,0.002,1,50,8,1,5,1280,"[1, 160, 8]",0.008,0.05
0,1,0.002,1,50,8,1,5,1280,"[1, 160, 8]",0.008,0.026
0,1,0.002,1,50,8,1,5,1280,"[1, 160, 8]",0.008,0.071
0,1,0.002,1,50,8,1,5,1280,"[1, 160, 8]",0.008,0.071
0,1,0.002,1,50,8,1,5,1280,"[1, 160, 8]",0.008,0.053
0,1,0.002,1,50,8,1,5,1280,"[1, 160, 8]",0.014,0.025
0,1,0.002,1,50,8,1,5,1280,"[1, 160, 8]",0.008,0.05
0,1,0.002,1,50,8,1,5,1280,"[1, 160, 8]",0.008,0.067
0,1,0.002,2,50,8,1,5,1280,"[1, 160, 8]",0.008,0.05
0,1,0.002,2,50,8,1,5,1280,"[1, 160, 8]",0.008,0.081
0,1,0.002,2,50,8,1,5,1280,"[1, 160, 8]",0.008,0.074
0,1,0.002,2,50,8,1,5,1280,"[1, 160, 8]",0.008,0.069
0,1,0.002,2,50,8,1,5,1280,"[1, 160, 8]",0.009,0.073
0,1,0.002,2,50,8,1,5,1280,"[1, 160, 8]",0.008,0.036
0,1,0.002,2,50,8,1,5,1280,"[1, 160, 8]",0.008,0.049
0,1,0.002,2,50,8,1,5,1280,"[1, 160, 8]",0.008,0.069
0,1,0.002,3,50,8,1,5,1280,"[1, 160, 8]",0.008,0.049
0,1,0.002,3,50,8,1,5,1280,"[1, 160, 8]",0.008,0.072
0,1,0.002,3,50,8,1,5,1280,"[1, 160, 8]",0.008,0.074
0,1,0.002,3,50,8,1,5,1280,"[1, 160, 8]",0.008,0.054
0,1,0.002,3,50,8,1,5,1280,"[1, 160, 8]",0.008,0.069
0,1,0.002,3,50,8,1,5,1280,"[1, 160, 8]",0.008,0.055
0,1,0.002,3,50,8,1,5,1280,"[1, 160, 8]",0.008,0.027
0,1,0.002,3,50,8,1,5,1280,"[1, 160, 8]",0.008,0.069
0,1,0.002,4,50,8,1,5,1280,"[1, 160, 8]",0.008,0.05
0,1,0.002,4,50,8,1,5,1280,"[1, 160, 8]",0.008,0.028
0,1,0.002,4,50,8,1,5,1280,"[1, 160, 8]",0.008,0.064
0,1,0.002,4,50,8,1,5,1280,"[1, 160, 8]",0.008,0.066
0,1,0.002,4,50,8,1,5,1280,"[1, 160, 8]",0.008,0.041
0,1,0.002,4,50,8,1,5,1280,"[1, 160, 8]",0.008,0.073
0,1,0.002,4,50,8,1,5,1280,"[1, 160, 8]",0.008,0.025
0,1,0.002,4,50,8,1,5,1280,"[1, 160, 8]",0.009,0.067
0,1,0.002,5,50,8,1,5,1280,"[1, 160, 8]",0.008,0.052
0,1,0.002,5,50,8,1,5,1280,"[1, 160, 8]",0.008,0.028
0,1,0.002,5,50,8,1,5,1280,"[1, 160, 8]",0.014,0.069
0,1,0.002,5,50,8,1,5,1280,"[1, 160, 8]",0.008,0.063
0,1,0.002,5,50,8,1,5,1280,"[1, 160, 8]",0.008,0.039
0,1,0.002,5,50,8,1,5,1280,"[1, 160, 8]",0.015,0.045
0,1,0.002,5,50,8,1,5,1280,"[1, 160, 8]",0.008,0.025
0,1,0.002,5,50,8,1,5,1280,"[1, 160, 8]",0.008,0.067
0,1,0.002,6,50,8,1,5,1280,"[1, 160, 8]",0.008,0.05
0,1,0.002,6,50,8,1,5,1280,"[1, 160, 8]",0.008,0.025
0,1,0.002,6,50,8,1,5,1280,"[1, 160, 8]",0.015,0.072
0,1,0.002,6,50,8,1,5,1280,"[1, 160, 8]",0.008,0.074
0,1,0.002,6,50,8,1,5,1280,"[1, 160, 8]",0.008,0.127
0,1,0.002,6,50,8,1,5,1280,"[1, 160, 8]",0.014,0.078
