mode,test id,chunk gap,epochs current,epochs,n_split_vnf0,n_combiner_vnf0,used chunk num,used data length,used data shape,cache time,processing time
1,1,0.002,40,50,16,1,48,12288,"[4.0, 3072]",0.098,0.044
1,1,0.002,40,50,16,1,48,12288,"[4.0, 3072]",0.102,0.031
1,1,0.002,40,50,16,1,48,12288,"[4.0, 3072]",0.098,0.03
1,1,0.002,40,50,16,1,48,12288,"[4.0, 3072]",0.098,0.029
1,1,0.002,40,50,16,1,48,12288,"[4.0, 3072]",0.099,0.03
1,1,0.002,40,50,16,1,48,12288,"[4.0, 3072]",0.098,0.062
1,1,0.002,40,50,16,1,48,12288,"[4.0, 3072]",0.098,0.053
1,1,0.002,41,50,16,1,48,12288,"[4.0, 3072]",0.102,0.033
1,1,0.002,41,50,16,1,48,12288,"[4.0, 3072]",0.102,0.031
1,1,0.002,41,50,16,1,48,12288,"[4.0, 3072]",0.099,0.03
1,1,0.002,41,50,16,1,48,12288,"[4.0, 3072]",0.098,0.062
1,1,0.002,41,50,16,1,48,12288,"[4.0, 3072]",0.098,0.053
1,1,0.002,41,50,16,1,48,12288,"[4.0, 3072]",0.096,0.041
1,1,0.002,41,50,16,1,48,12288,"[4.0, 3072]",0.1,0.03
1,1,0.002,41,50,16,1,48,12288,"[4.0, 3072]",0.099,0.03
1,1,0.002,41,50,16,1,48,12288,"[4.0, 3072]",0.099,0.031
1,1,0.002,41,50,16,1,48,12288,"[4.0, 3072]",0.098,0.031
1,1,0.002,41,50,16,1,48,12288,"[4.0, 3072]",0.099,0.063
1,1,0.002,41,50,16,1,48,12288,"[4.0, 3072]",0.099,0.048
1,1,0.002,41,50,16,1,48,12288,"[4.0, 3072]",0.095,0.037
1,1,0.002,41,50,16,1,48,12288,"[4.0, 3072]",0.098,0.03
1,1,0.002,41,50,16,1,48,12288,"[4.0, 3072]",0.099,0.031
1,1,0.002,41,50,16,1,48,12288,"[4.0, 3072]",0.099,0.029
1,1,0.002,42,50,16,1,48,12288,"[4.0, 3072]",0.104,0.031
1,1,0.002,42,50,16,1,48,12288,"[4.0, 3072]",0.098,0.051
1,1,0.002,42,50,16,1,48,12288,"[4.0, 3072]",0.099,0.047
1,1,0.002,42,50,16,1,48,12288,"[4.0, 3072]",0.099,0.036
1,1,0.002,42,50,16,1,48,12288,"[4.0, 3072]",0.099,0.03
1,1,0.002,42,50,16,1,48,12288,"[4.0, 3072]",0.099,0.029
1,1,0.002,42,50,16,1,48,12288,"[4.0, 3072]",0.098,0.03
1,1,0.002,42,50,16,1,48,12288,"[4.0, 3072]",0.11,0.031
1,1,0.002,42,50,16,1,48,12288,"[4.0, 3072]",0.098,0.049
1,1,0.002,42,50,16,1,48,12288,"[4.0, 3072]",0.099,0.035
1,1,0.002,42,50,16,1,48,12288,"[4.0, 3072]",0.1,0.031
1,1,0.002,42,50,16,1,48,12288,"[4.0, 3072]",0.098,0.03
1,1,0.002,42,50,16,1,48,12288,"[4.0, 3072]",0.099,0.03
1,1,0.002,42,50,16,1,48,12288,"[4.0, 3072]",0.099,0.03
1,1,0.002,42,50,16,1,48,12288,"[4.0, 3072]",0.099,0.052
1,1,0.002,42,50,16,1,48,12288,"[4.0, 3072]",0.098,0.037
1,1,0.002,43,50,16,1,48,12288,"[4.0, 3072]",0.102,0.03
1,1,0.002,43,50,16,1,48,12288,"[4.0, 3072]",0.098,0.031
1,1,0.002,43,50,16,1,48,12288,"[4.0, 3072]",0.099,0.031
1,1,0.002,43,50,16,1,48,12288,"[4.0, 3072]",0.099,0.066
1,1,0.002,43,50,16,1,48,12288,"[4.0, 3072]",0.098,0.056
1,1,0.002,43,50,16,1,48,12288,"[4.0, 3072]",0.075,0.041
1,1,0.002,43,50,16,1,48,12288,"[4.0, 3072]",0.1,0.032
1,1,0.002,43,50,16,1,48,12288,"[4.0, 3072]",0.099,0.03
1,1,0.002,43,50,16,1,48,12288,"[4.0, 3072]",0.099,0.03
1,1,0.002,43,50,16,1,48,12288,"[4.0, 3072]",0.099,0.03
1,1,0.002,43,50,16,1,48,12288,"[4.0, 3072]",0.098,0.063
1,1,0.002,43,50,16,1,48,12288,"[4.0, 3072]",0.098,0.051
1,1,0.002,43,50,16,1,48,12288,"[4.0, 3072]",0.096,0.037
1,1,0.002,43,50,16,1,48,12288,"[4.0, 3072]",0.099,0.03
1,1,0.002,43,50,16,1,48,12288,"[4.0, 3072]",0.098,0.03
1,1,0.002,43,50,16,1,48,12288,"[4.0, 3072]",0.099,0.029
1,1,0.002,44,50,16,1,48,12288,"[4.0, 3072]",0.101,0.031
1,1,0.002,44,50,16,1,48,12288,"[4.0, 3072]",0.099,0.06
1,1,0.002,44,50,16,1,48,12288,"[4.0, 3072]",0.099,0.056
1,1,0.002,44,50,16,1,48,12288,"[4.0, 3072]",0.096,0.043
1,1,0.002,44,50,16,1,48,12288,"[4.0, 3072]",0.1,0.031
1,1,0.002,44,50,16,1,48,12288,"[4.0, 3072]",0.099,0.03
1,1,0.002,44,50,16,1,48,12288,"[4.0, 3072]",0.099,0.031
1,1,0.002,44,50,16,1,48,12288,"[4.0, 3072]",0.099,0.031
1,1,0.002,44,50,16,1,48,12288,"[4.0, 3072]",0.1,0.057
1,1,0.002,44,50,16,1,48,12288,"[4.0, 3072]",0.1,0.048
1,1,0.002,44,50,16,1,48,12288,"[4.0, 3072]",0.098,0.039
1,1,0.002,44,50,16,1,48,12288,"[4.0, 3072]",0.098,0.034
1,1,0.002,44,50,16,1,48,12288,"[4.0, 3072]",0.099,0.03
1,1,0.002,44,50,16,1,48,12288,"[4.0, 3072]",0.098,0.03
1,1,0.002,44,50,16,1,48,12288,"[4.0, 3072]",0.1,0.031
1,1,0.002,44,50,16,1,48,12288,"[4.0, 3072]",0.098,0.03
1,1,0.002,45,50,16,1,48,12288,"[4.0, 3072]",0.102,0.049
1,1,0.002,45,50,16,1,48,12288,"[4.0, 3072]",0.1,0.036
1,1,0.002,45,50,16,1,48,12288,"[4.0, 3072]",0.098,0.03
1,1,0.002,45,50,16,1,48,12288,"[4.0, 3072]",0.098,0.03
1,1,0.002,45,50,16,1,48,12288,"[4.0, 3072]",0.099,0.03
1,1,0.002,45,50,16,1,48,12288,"[4.0, 3072]",0.099,0.03
1,1,0.002,45,50,16,1,48,12288,"[4.0, 3072]",0.099,0.06
1,1,0.002,45,50,16,1,48,12288,"[4.0, 3072]",0.098,0.046
1,1,0.002,45,50,16,1,48,12288,"[4.0, 3072]",0.095,0.036
1,1,0.002,45,50,16,1,48,12288,"[4.0, 3072]",0.1,0.031
1,1,0.002,45,50,16,1,48,12288,"[4.0, 3072]",0.099,0.03
1,1,0.002,45,50,16,1,48,12288,"[4.0, 3072]",0.098,0.03
1,1,0.002,45,50,16,1,48,12288,"[4.0, 3072]",0.098,0.061
1,1,0.002,45,50,16,1,48,12288,"[4.0, 3072]",0.098,0.056
1,1,0.002,45,50,16,1,48,12288,"[4.0, 3072]",0.102,0.041
1,1,0.002,45,50,16,1,48,12288,"[4.0, 3072]",0.099,0.03
1,1,0.002,46,50,16,1,48,12288,"[4.0, 3072]",0.101,0.031
1,1,0.002,46,50,16,1,48,12288,"[4.0, 3072]",0.099,0.03
1,1,0.002,46,50,16,1,48,12288,"[4.0, 3072]",0.099,0.055
1,1,0.002,46,50,16,1,48,12288,"[4.0, 3072]",0.1,0.051
1,1,0.002,46,50,16,1,48,12288,"[4.0, 3072]",0.099,0.041
1,1,0.002,46,50,16,1,48,12288,"[4.0, 3072]",0.1,0.031
1,1,0.002,46,50,16,1,48,12288,"[4.0, 3072]",0.099,0.03
1,1,0.002,46,50,16,1,48,12288,"[4.0, 3072]",0.098,0.03
1,1,0.002,46,50,16,1,48,12288,"[4.0, 3072]",0.099,0.069
1,1,0.002,46,50,16,1,48,12288,"[4.0, 3072]",0.098,0.059
1,1,0.002,46,50,16,1,48,12288,"[4.0, 3072]",0.098,0.045
1,1,0.002,46,50,16,1,48,12288,"[4.0, 3072]",0.098,0.035
1,1,0.002,46,50,16,1,48,12288,"[4.0, 3072]",0.099,0.03
1,1,0.002,46,50,16,1,48,12288,"[4.0, 3072]",0.098,0.03
1,1,0.002,46,50,16,1,48,12288,"[4.0, 3072]",0.098,0.03
1,1,0.002,46,50,16,1,48,12288,"[4.0, 3072]",0.099,0.029
1,1,0.002,47,50,16,1,48,12288,"[4.0, 3072]",0.102,0.031
1,1,0.002,47,50,16,1,48,12288,"[4.0, 3072]",0.1,0.047
1,1,0.002,47,50,16,1,48,12288,"[4.0, 3072]",0.11,0.032
1,1,0.002,47,50,16,1,48,12288,"[4.0, 3072]",0.105,0.031
1,1,0.002,47,50,16,1,48,12288,"[4.0, 3072]",0.098,0.03
1,1,0.002,47,50,16,1,48,12288,"[4.0, 3072]",0.099,0.031
1,1,0.002,47,50,16,1,48,12288,"[4.0, 3072]",0.099,0.062
1,1,0.002,47,50,16,1,48,12288,"[4.0, 3072]",0.099,0.048
1,1,0.002,47,50,16,1,48,12288,"[4.0, 3072]",0.095,0.035
1,1,0.002,47,50,16,1,48,12288,"[4.0, 3072]",0.099,0.03
1,1,0.002,47,50,16,1,48,12288,"[4.0, 3072]",0.101,0.03
1,1,0.002,47,50,16,1,48,12288,"[4.0, 3072]",0.099,0.03
1,1,0.002,47,50,16,1,48,12288,"[4.0, 3072]",0.099,0.03
1,1,0.002,47,50,16,1,48,12288,"[4.0, 3072]",0.098,0.051
1,1,0.002,47,50,16,1,48,12288,"[4.0, 3072]",0.098,0.043
1,1,0.002,47,50,16,1,48,12288,"[4.0, 3072]",0.101,0.029
1,1,0.002,48,50,16,1,48,12288,"[4.0, 3072]",0.113,0.031
1,1,0.002,48,50,16,1,48,12288,"[4.0, 3072]",0.098,0.029
1,1,0.002,48,50,16,1,48,12288,"[4.0, 3072]",0.099,0.072
1,1,0.002,48,50,16,1,48,12288,"[4.0, 3072]",0.098,0.058
1,1,0.002,48,50,16,1,48,12288,"[4.0, 3072]",0.103,0.041
1,1,0.002,48,50,16,1,48,12288,"[4.0, 3072]",0.102,0.031
1,1,0.002,48,50,16,1,48,12288,"[4.0, 3072]",0.098,0.03
1,1,0.002,48,50,16,1,48,12288,"[4.0, 3072]",0.099,0.03
1,1,0.002,48,50,16,1,48,12288,"[4.0, 3072]",0.099,0.066
1,1,0.002,48,50,16,1,48,12288,"[4.0, 3072]",0.098,0.059
1,1,0.002,48,50,16,1,48,12288,"[4.0, 3072]",0.098,0.046
1,1,0.002,48,50,16,1,48,12288,"[4.0, 3072]",0.099,0.037
1,1,0.002,48,50,16,1,48,12288,"[4.0, 3072]",0.099,0.03
1,1,0.002,48,50,16,1,48,12288,"[4.0, 3072]",0.098,0.03
1,1,0.002,48,50,16,1,48,12288,"[4.0, 3072]",0.099,0.03
1,1,0.002,48,50,16,1,48,12288,"[4.0, 3072]",0.098,0.03
1,1,0.002,49,50,16,1,48,12288,"[4.0, 3072]",0.101,0.052
1,1,0.002,49,50,16,1,48,12288,"[4.0, 3072]",0.102,0.042
1,1,0.002,49,50,16,1,48,12288,"[4.0, 3072]",0.098,0.031
1,1,0.002,49,50,16,1,48,12288,"[4.0, 3072]",0.099,0.031
1,1,0.002,49,50,16,1,48,12288,"[4.0, 3072]",0.098,0.031
1,1,0.002,49,50,16,1,48,12288,"[4.0, 3072]",0.099,0.069
1,1,0.002,49,50,16,1,48,12288,"[4.0, 3072]",0.099,0.053
1,1,0.002,49,50,16,1,48,12288,"[4.0, 3072]",0.078,0.039
1,1,0.002,49,50,16,1,48,12288,"[4.0, 3072]",0.099,0.03
1,1,0.002,49,50,16,1,48,12288,"[4.0, 3072]",0.115,0.03
1,1,0.002,49,50,16,1,48,12288,"[4.0, 3072]",0.099,0.031
1,1,0.002,49,50,16,1,48,12288,"[4.0, 3072]",0.098,0.059
1,1,0.002,49,50,16,1,48,12288,"[4.0, 3072]",0.098,0.047
1,1,0.002,49,50,16,1,48,12288,"[4.0, 3072]",0.096,0.037
1,1,0.002,49,50,16,1,48,12288,"[4.0, 3072]",0.099,0.031
1,1,0.002,49,50,16,1,48,12288,"[4.0, 3072]",0.099,0.029
1,1,0.002,50,50,16,1,48,12288,"[4.0, 3072]",0.102,0.031
1,1,0.002,50,50,16,1,48,12288,"[4.0, 3072]",0.099,0.03
1,1,0.002,50,50,16,1,48,12288,"[4.0, 3072]",0.121,0.044
1,1,0.002,50,50,16,1,48,12288,"[4.0, 3072]",0.101,0.032
1,1,0.002,50,50,16,1,48,12288,"[4.0, 3072]",0.098,0.03
1,1,0.002,50,50,16,1,48,12288,"[4.0, 3072]",0.098,0.03
1,1,0.002,50,50,16,1,48,12288,"[4.0, 3072]",0.1,0.031
1,1,0.002,50,50,16,1,48,12288,"[4.0, 3072]",0.098,0.059
1,1,0.002,50,50,16,1,48,12288,"[4.0, 3072]",0.098,0.053
1,1,0.002,50,50,16,1,48,12288,"[4.0, 3072]",0.097,0.042
1,1,0.002,50,50,16,1,48,12288,"[4.0, 3072]",0.098,0.033
1,1,0.002,50,50,16,1,48,12288,"[4.0, 3072]",0.105,0.031
1,1,0.002,50,50,16,1,48,12288,"[4.0, 3072]",0.099,0.031
1,1,0.002,50,50,16,1,48,12288,"[4.0, 3072]",0.104,0.068
1,1,0.002,50,50,16,1,48,12288,"[4.0, 3072]",0.064,0.054
1,1,0.002,50,50,16,1,48,12288,"[4.0, 3072]",0.083,0.044
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.048,0.023
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.052,0.019
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.048,0.019
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.049,0.041
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.033,0.02
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.058,0.021
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.055,0.055
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.05,0.019
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.049,0.052
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.034,0.077
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.003,0.02
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.048,0.068
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.014,0.019
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.081,0.026
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.033,0.081
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.003,0.02
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.052,0.064
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.017,0.02
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.076,0.03
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.033,0.083
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.003,0.02
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.09,0.026
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.019,0.089
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.073,0.025
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.035,0.079
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.007,0.086
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.083,0.02
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.025,0.086
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.065,0.022
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.044,0.076
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.012,0.019
1,1,0.002,1,50,32,1,24,6144,"[2.0, 3072]",0.082,0.02
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.049,0.023
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.05,0.019
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.049,0.047
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.049,0.018
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.05,0.038
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.043,0.068
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.046,0.02
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.049,0.058
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.027,0.023
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.06,0.021
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.047,0.067
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.051,0.019
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.049,0.058
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.03,0.087
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.003,0.02
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.046,0.07
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.01,0.02
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.082,0.028
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.029,0.088
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.004,0.021
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.046,0.075
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.021,0.089
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.073,0.083
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.092,0.019
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.008,0.096
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.09,0.018
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.043,0.067
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.011,0.019
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.055,0.047
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.039,0.072
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.003,0.02
1,1,0.002,2,50,32,1,24,6144,"[2.0, 3072]",0.048,0.055
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.048,0.023
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.052,0.018
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.049,0.052
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.051,0.018
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.053,0.036
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.04,0.063
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.054,0.019
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.055,0.046
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.05,0.022
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.066,0.024
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.041,0.071
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.003,0.021
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.09,0.032
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.022,0.088
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.003,0.087
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.094,0.02
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.014,0.087
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.077,0.024
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.031,0.079
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.055,0.02
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.091,0.024
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.016,0.09
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.077,0.023
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.033,0.078
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.007,0.086
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.083,0.023
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.027,0.087
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.064,0.019
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.048,0.023
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.016,0.086
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.077,0.02
1,1,0.002,3,50,32,1,24,6144,"[2.0, 3072]",0.033,0.077
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.048,0.023
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.05,0.019
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.049,0.059
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.057,0.02
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.066,0.024
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.045,0.067
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.045,0.02
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.049,0.061
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.023,0.018
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.065,0.032
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.043,0.073
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.008,0.02
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.05,0.063
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.032,0.081
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.003,0.022
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.048,0.067
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.014,0.021
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.085,0.031
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.024,0.088
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.003,0.09
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.09,0.02
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.015,0.087
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.071,0.085
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.097,0.02
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.004,0.091
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.094,0.019
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.018,0.081
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.067,0.092
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.098,0.02
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.01,0.086
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.08,0.019
1,1,0.002,4,50,32,1,24,6144,"[2.0, 3072]",0.026,0.072
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.048,0.022
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.051,0.019
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.049,0.044
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.049,0.021
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.05,0.039
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.032,0.023
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.058,0.019
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.052,0.057
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.048,0.018
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.049,0.047
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.025,0.018
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.064,0.024
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.051,0.074
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.021,0.086
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.068,0.021
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.043,0.074
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.011,0.02
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.077,0.024
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.039,0.082
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.009,0.02
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.089,0.026
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.021,0.087
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.072,0.087
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.093,0.02
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.009,0.084
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.082,0.023
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.029,0.085
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.003,0.087
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.098,0.02
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.018,0.087
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.072,0.021
1,1,0.002,5,50,32,1,24,6144,"[2.0, 3072]",0.037,0.075
1,1,0.002,6,50,32,1,24,6144,"[2.0, 3072]",0.048,0.022
1,1,0.002,6,50,32,1,24,6144,"[2.0, 3072]",0.05,0.019
1,1,0.002,6,50,32,1,24,6144,"[2.0, 3072]",0.048,0.052
1,1,0.002,6,50,32,1,24,6144,"[2.0, 3072]",0.049,0.019
1,1,0.002,6,50,32,1,24,6144,"[2.0, 3072]",0.049,0.044
1,1,0.002,6,50,32,1,24,6144,"[2.0, 3072]",0.033,0.021
1,1,0.002,6,50,32,1,24,6144,"[2.0, 3072]",0.058,0.019
1,1,0.002,6,50,32,1,24,6144,"[2.0, 3072]",0.048,0.061
1,1,0.002,6,50,32,1,24,6144,"[2.0, 3072]",0.048,0.019
1,1,0.002,6,50,32,1,24,6144,"[2.0, 3072]",0.048,0.052
1,1,0.002,6,50,32,1,24,6144,"[2.0, 3072]",0.024,0.017
1,1,0.002,6,50,32,1,24,6144,"[2.0, 3072]",0.063,0.024
1,1,0.002,6,50,32,1,24,6144,"[2.0, 3072]",0.043,0.07
1,1,0.002,6,50,32,1,24,6144,"[2.0, 3072]",0.004,0.02
1,1,0.002,6,50,32,1,24,6144,"[2.0, 3072]",0.051,0.062
1,1,0.002,6,50,32,1,24,6144,"[2.0, 3072]",0.03,0.085
1,1,0.002,6,50,32,1,24,6144,"[2.0, 3072]",0.003,0.02
1,1,0.002,6,50,32,1,24,6144,"[2.0, 3072]",0.05,0.024
1,1,0.002,6,50,32,1,24,6144,"[2.0, 3072]",0.017,0.086
1,1,0.002,6,50,32,1,24,6144,"[2.0, 3072]",0.077,0.025
1,1,0.002,6,50,32,1,24,6144,"[2.0, 3072]",0.033,0.092
